"","sim","stv","halflife","alpha","sigma2","rho","theta_1","theta_2","delta_cont"
"418",18,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,1.94294541142881,-0.456803932523957,29.4780272005282
"419",19,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-4.167270809412,-0.172185496520659,29.1666469772702
"420",20,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,2.31033540330827,3.4481417254206,30.6688206254159
"421",21,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,0.478055328130722,-0.313510195460146,30.1479484690188
"422",22,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-5.36026828922331,-7.86733371596501,40.6056302577693
"423",23,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-3.54938270989805,-5.34005950845255,28.1444697169495
"424",24,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-9.8726954869926,-15.8910980305651,27.1000727716983
"425",25,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,4.59436220582575,2.00799660510232,28.1901231124219
"426",26,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,1.77846764214337,0.235845751957208,26.8356339741754
"427",27,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,9.85263961367309,-0.441875478946471,29.7224939429103
"428",28,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,8.37087760213763,11.549408255372,35.3673635113086
"429",29,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,6.04899889789522,6.61622306382979,30.4660524413191
"430",30,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-5.37394565995783,-0.832831178193585,33.0295454817829
"431",31,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-2.78123589232564,2.92299354251114,33.683882450604
"432",32,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-4.63262528181076,-12.7714900012769,31.7116122361301
"433",33,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-6.70174815692008,-6.40153377455094,27.6588240841584
"434",34,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,1.59633555449545,-0.634714094816731,31.8032842937929
"435",35,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-6.0160228703171,-4.17959791130768,29.4222023235063
"436",36,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-5.53168975748122,-10.5480429081095,29.70740020947
"437",37,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,2.57473286706954,-2.95346972625661,27.0076628065463
"438",38,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,3.76064750831574,9.38050839410848,26.8556885495287
"439",39,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-6.90351333469152,-0.393085584095934,31.3504633753558
"440",40,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,7.32205472420901,2.97683594225219,30.4754507074909
"441",41,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-6.86848292592913,-7.77114998438005,31.0494801472834
"442",42,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-3.34470066707581,-6.61807717330715,32.6239704004539
"443",43,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-9.27677059080452,-7.06807459037247,28.9806370523651
"444",44,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,9.19661306310445,6.63234565522541,31.0545362905504
"445",45,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-2.19715503510088,-0.775513280876295,28.5656449014773
"446",46,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,9.99496337026358,12.4184150588464,26.7478288208064
"447",47,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,1.25629567075521,0.104129021726038,34.901025597167
"448",48,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-6.48693014401942,-2.76468474641996,34.9305868699551
"449",49,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,9.34495420660824,3.94661950695864,29.949960244682
"450",50,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-7.73016597609967,-9.1484898682393,35.4823606780641
"451",51,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-2.11217673029751,1.48265468386646,28.2511657182217
"452",52,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-6.30643819458783,-6.26095818553554,26.4065366928143
"453",53,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-1.95676606614143,-2.61335108906029,29.2082646895779
"454",54,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,8.91310662962496,10.0930118319847,30.2532490304498
"455",55,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-3.35910161491483,1.6827626863637,32.8915256222306
"456",56,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,8.09244452044368,8.1483319654064,29.7927612195873
"457",57,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,9.46133941877633,11.934682117939,29.2551700354037
"458",58,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-2.7797215199098,-4.35252345901283,28.5121726240843
"459",59,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-9.43909291643649,-13.5936857206783,28.7759861946366
"460",60,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,0.205296762287617,-9.12031274324021,28.9339910176919
"461",61,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-1.16300229914486,-6.91661449666383,31.0532680469537
"462",62,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-2.17242245096713,7.61035415848733,32.3110398166258
"463",63,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,0.454397648572922,3.21032027319,32.5249314240122
"464",64,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-9.5485355425626,-7.98824093200804,30.051214580287
"465",65,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,8.03879997227341,6.90699011465568,33.6952703060929
"466",66,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-6.12527115270495,-12.286675596901,32.2341205426677
"467",67,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-3.1425099587068,0.587119864177122,29.0986771250625
"468",68,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,8.59292569104582,8.42293965200844,29.1546804877998
"469",69,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-1.44970080349594,1.25176675771238,29.5099209024275
"470",70,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,2.25144079420716,2.62487655808677,29.3276743019457
"471",71,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,1.28582276869565,-1.7091731674406,26.1058638458632
"472",72,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-1.96539384312928,-3.54889547265364,31.805872992634
"473",73,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-4.68099713791162,-5.44654638575206,33.6423677833282
"474",74,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,4.86923218239099,6.44647007652435,29.4851122800119
"475",75,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-7.14176605455577,-9.92810974138314,27.3485084380874
"476",76,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,1.11943070776761,1.40974108315808,25.7309246528261
"477",77,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,6.9151380751282,10.9519534078728,27.8007712467491
"478",78,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-2.69497734494507,-1.66341262568904,29.2441121194179
"479",79,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-7.43895515799522,-4.68753964903356,29.2484250706589
"480",80,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-3.14950357656926,-3.33538649871139,29.3890540531961
"481",81,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,9.69320730306208,7.04323298952037,27.4633963988421
"482",82,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-8.71872659306973,-10.5211108522375,31.7521277846838
"483",83,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-3.79259507637471,-3.61220585048493,29.0628777772446
"484",84,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-5.72548272553831,-0.491623441721226,33.6337980777382
"485",85,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-6.48839554749429,-9.30454797634724,31.317529796887
"486",86,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-5.60811635106802,-8.5664467878204,33.1423321936281
"487",87,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-9.38062285538763,-11.4172818593265,30.6653520721073
"488",88,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-2.63031253125519,-2.93236612976548,31.6504142791031
"489",89,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,4.33819276280701,-0.621935624921603,28.6258868633956
"490",90,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-6.31997258868068,-7.20744902657806,31.3792961204427
"491",91,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-1.01404704619199,-0.777472542462334,26.6682787832891
"492",92,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-1.86869004741311,-1.21758984669031,28.1561728236911
"493",93,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,8.41178450267762,4.77743097688814,28.2152342395579
"494",94,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-8.14669763669372,-7.25370477368513,29.2082576730112
"495",95,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,4.30652771145105,1.42475504889271,26.565491786168
"496",96,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-2.81776593998075,-1.40703737124491,29.0460999195134
"497",97,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-4.00025315582752,-5.93311021222448,31.1224643296844
"498",98,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,1.41100467648357,7.04820023894543,34.4981619864457
"499",99,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,9.90327658131719,8.68942259053335,27.578658734523
"500",100,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-4.9832437839359,-2.40964164197693,29.6178645953249
"501",101,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,0.182225676253438,-1.65820474493272,28.1784035921869
"502",102,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,2.86064125597477,1.4780702089984,29.6551812237632
"503",103,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-3.22460149414837,3.1605751681924,29.8378346537775
"504",104,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-8.02361788693815,-10.9431083772431,28.8374286135195
"505",105,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-0.557541353628039,6.94879932020019,33.2734110847453
"506",106,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-5.64678189810365,-5.03431125425197,33.8667322803186
"507",107,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,0.747152785770595,-0.552576677044786,27.5863147295441
"508",108,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,9.72261207643896,6.12439225111276,32.4657261801617
"509",109,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,4.7332314401865,6.20269410858685,26.651031798507
"510",110,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,4.66005478519946,11.6164347856365,29.4828747273112
"511",111,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-3.27227969653904,-8.02638201440717,27.9343628147647
"512",112,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-7.3628808837384,-11.8374273575105,26.7764095220846
"513",113,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,6.67700950056314,9.67479647990044,27.6310998112998
"514",114,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-8.42349654529244,-2.89373129951937,32.3645883337466
"515",115,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-9.4005653867498,-15.3782104552419,25.0355049980208
"516",116,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-1.62195980548859,-3.03005037502002,33.013952470682
"517",117,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,8.73354708775878,5.48628113569117,25.521277582573
"518",118,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-5.94471479766071,-3.58096035753584,27.4829853022853
"519",119,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,5.58191953692585,11.5390341952261,27.7053104481634
"520",120,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-9.30066795088351,-10.9872426118575,25.4597956050326
"521",121,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-1.79027455858886,-4.78815258477443,28.6264018928125
"522",122,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,1.67608079034835,-2.34012529873062,30.2723872076943
"523",123,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,2.90157440118492,3.65369505827282,28.9752517941156
"524",124,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,2.26648863404989,3.17364307760832,35.2995114717652
"525",125,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,5.06338937673718,6.97811306931677,24.5670063024483
"526",126,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,7.85758175421506,12.1335130638679,30.9486335114054
"527",127,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,8.27169603668153,7.19619240487242,29.57469050439
"528",128,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,0.374701241962612,0.351759500016479,34.3273115156453
"529",129,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-6.67337652295828,-13.162588865319,27.6115824628226
"530",130,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-1.56961002387106,9.20054229809135,34.0877733248557
"531",131,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,4.13355960976332,7.07045076689029,32.2767999050775
"532",132,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,7.05693818628788,1.55544029897962,31.5783595601598
"533",133,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-6.46427728235722,-8.27354775772272,28.0716489418896
"534",134,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-8.19482769351453,-8.7379398507553,32.1823308320213
"535",135,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-9.92641309276223,-17.7910206268814,37.9335514995709
"536",136,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-9.5080159464851,-10.2724818463187,29.1132953538802
"537",137,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,0.695359110832214,9.49439772573555,34.994086123682
"538",138,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-7.80811369884759,-5.30826969848521,28.0544842647387
"539",139,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-8.62474605441093,3.47403280197694,36.2467438210136
"540",140,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-9.28122534882277,-5.9255348617688,32.5371533910266
"541",141,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,5.01665269490331,5.8253203536551,29.2668229408032
"542",142,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,9.19203072786331,8.78259490770635,32.1833565584427
"543",143,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-6.42739701084793,-6.36412018906132,25.9044327208559
"544",144,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,7.87649202160537,3.34237576548786,31.6451834939819
"545",145,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,8.20534619968385,9.82959890671392,27.8932698602089
"546",146,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-1.56200606841594,-3.94780188066592,30.9078368669097
"547",147,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,8.29244117252529,5.35544291813904,30.7678226133363
"548",148,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,3.43414482660592,4.13161589398101,31.7871149028755
"549",149,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-7.04172325786203,-7.80321008865918,32.7430683508924
"550",150,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,9.6599604235962,8.59510151480161,28.4862336438719
"551",151,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-4.86275318078697,0.04914411229782,32.2577328228274
"552",152,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-3.40403163805604,-1.90806377682098,28.7097325738761
"553",153,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-7.97334373462945,-7.85240350315583,29.2618714710969
"554",154,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-4.78696618229151,0.0471777050371713,33.9702239473407
"555",155,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-3.06309187784791,-5.23355927701709,31.1683270595967
"556",156,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,2.93907186482102,3.59933201433382,25.9020196081993
"557",157,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-8.98181438446045,-13.783102069296,36.7572199678868
"558",158,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,2.8267134167254,1.67997157908319,26.0966181474279
"559",159,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-9.81381473597139,-8.10373148953684,27.3981042282406
"560",160,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-9.66363501735032,-6.07165040938116,27.7115679943012
"561",161,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,4.05948385596275,2.53954615180247,26.5703983249882
"562",162,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,3.00154723692685,3.3654168230739,31.0722749188711
"563",163,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-1.91379576455802,5.85192778736074,31.0479865428729
"564",164,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-8.33673196379095,-10.5118887049247,26.6962577360957
"565",165,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-3.90254525933415,-7.36161554766044,32.7005164452633
"566",166,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,5.35065512172878,3.80386110834897,35.0070383415426
"567",167,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,6.97236781939864,3.9841037325543,35.1571853482934
"568",168,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,3.29051460605115,1.18768156121168,27.3174376291462
"569",169,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-0.175768597982824,-1.05055541815717,30.1640625042579
"570",170,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-6.2007416645065,-6.35126323998634,32.0801404060342
"571",171,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-1.19097791612148,-1.27648717122593,31.6004275627886
"572",172,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,6.89656771253794,14.4088092849748,35.4607415910817
"573",173,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-8.79646819084883,-5.11608316391854,27.8381975227603
"574",174,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-7.93746437411755,-9.62590554742272,30.0274652820495
"575",175,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-7.98729985021055,-9.78714002263845,34.8104608774227
"576",176,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,3.06169580668211,2.89605212611073,26.3866165640457
"577",177,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-1.36906325817108,7.90101267849072,28.7996417981867
"578",178,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,3.80537915043533,1.84011875162789,29.3565295819093
"579",179,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-3.31572624854743,-0.117328187659268,28.8812166085308
"580",180,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-0.976351476274431,-11.1182048885162,40.1502123058281
"581",181,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,6.63392734713852,5.69125663153042,27.0231598408764
"582",182,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,6.70439426787198,4.64596007711968,28.7251003507977
"583",183,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,2.65847391448915,3.58384799991942,32.9888529703439
"584",184,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,6.59878686070442,2.74826468546957,31.8743972230739
"585",185,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,8.71254192665219,10.0773663773061,26.7636618779472
"586",186,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,8.44768051523715,9.31448486844571,28.5385435370917
"587",187,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,8.35606188513339,8.96618257672037,35.4859262250819
"588",188,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-9.78839952033013,-8.91636588420392,29.874168677384
"589",189,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,0.332596036605537,-3.29203379915456,31.3302895658721
"590",190,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,3.23379607871175,3.54916646802899,30.8968711411367
"591",191,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-4.88895954564214,0.597389518187885,30.2449990500703
"592",192,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,7.09027673117816,6.70321671810394,29.3583006531735
"593",193,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,6.6701193433255,2.51992780344953,31.9912823359836
"594",194,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,0.137281543575227,2.11365905333255,30.1048236905327
"595",195,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-2.0842521218583,-9.07133107366706,33.4650334124871
"596",196,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-7.01515207998455,-9.21876050816056,32.5696828380865
"597",197,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,4.79752326849848,4.81009238618595,31.4219031234636
"598",198,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-4.15245205629617,-7.25646823628152,33.5332297896449
"599",199,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,-6.68269664980471,-4.07480472696508,26.4062300456929
"600",200,24.79567432,0.1,6.93147180559945,343.741034899813,0.927865316756908,0.696273138746619,6.87389848007494,29.1773514303555
"601",1,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,-3.63826672080904,-3.54193338279376,12.3985090334497
"602",2,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,6.77024417556822,6.55693604065918,13.5921690924455
"603",3,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,5.73921793606132,3.02052727009138,11.8146229080037
"604",4,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,3.53515862487257,-1.15976727041508,15.5708693136294
"605",5,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,6.84632669668645,5.91514736654704,14.2377093406027
"606",6,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,-8.83011052850634,-6.59024927345952,13.3334822407667
"607",7,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,-3.58744953293353,-5.47143980216459,10.8374759612949
"608",8,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,9.35661782044917,11.71686217399,12.2707541802484
"609",9,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,4.35672172345221,8.61106290763097,17.8722206107613
"610",10,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,-7.05398940946907,-3.33463421413464,13.1895820921345
"611",11,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,3.87544985860586,3.00354080169913,16.9159078994288
"612",12,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,1.86827129684389,6.08834263335169,16.6443907796842
"613",13,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,5.70415810216218,3.78068498167763,14.4613754354203
"614",14,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,2.27556976955384,1.58630691681233,12.8708117025743
"615",15,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,1.06971326284111,-4.82910990692092,12.6778113082272
"616",16,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,-3.7390555953607,-0.71058463698415,13.1082792434844
"617",17,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,-6.71514546498656,-7.71499121036625,11.4649051973979
"618",18,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,5.38048210553825,4.34278431561934,13.8155940717393
"619",19,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,-7.73349652066827,-5.14974720353301,11.8396647314111
"620",20,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,5.39659480564296,7.19378008218662,11.9935515751355
"621",21,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,-4.4890461768955,7.13199328218767,16.0070363570749
"622",22,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,0.877514984458685,-0.344117579893447,16.1485878436552
"623",23,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,8.88434309978038,11.1240526226247,14.461479967924
"624",24,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,-9.00557788088918,-2.00907256216722,14.1239781279451
"625",25,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,3.82300234399736,1.87658511367533,13.6050997642179
"626",26,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,-6.86451478861272,1.1709001267092,14.8260734660521
"627",27,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,6.24721587635577,5.57621954857405,12.0394247537568
"628",28,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,7.25266329478472,7.38090806835048,14.6842446604931
"629",29,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,0.553466565907001,4.71570409453447,14.0783020643161
"630",30,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,-1.51194379664958,-2.69571746602846,11.6979913469748
"631",31,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,-4.71363476943225,-7.33627068696243,12.3462030277178
"632",32,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,4.80890823993832,11.3578468300731,13.6886638660059
"633",33,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,-0.56652863509953,-7.617858472582,15.1950103617551
"634",34,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,7.35135728493333,8.92079928948033,11.8083261614131
"635",35,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,-6.81806378997862,-3.56302440092534,13.2109799619962
"636",36,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,8.29284291248769,8.26655394750101,12.0557330500599
"637",37,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,4.57353512756526,7.16719579242248,15.7232519239506
"638",38,6.19891858,0.3,2.31049060186648,28.6450862416511,0.785725839808831,6.78220709785819,4.69034999199608,13.4064197810534
