"","X","alpha_1","alpha_2","alpha_3","halflife_1","halflife_2","halflife_3","sigma2_1","sigma2_2","sigma2_3","stv_1","stv_2","stv_3","rho_1","rho_2","rho_3","theta_1","theta_2","theta_3","sim","state"
"340",340,0.00595122568740911,0.00595122568740911,0.00595122568740911,116.47133161601,116.47133161601,116.47133161601,0.0423269272933961,0.0423269272933961,0.0423269272933961,3.55615208669925,3.55615208669925,3.55615208669925,0.622130456677655,0.622130456677655,0.622130456677655,2.22091424744576,2.22091424744576,2.22091424744576,170,"sx"
"341",341,0.00531090465472526,0.0115473089673407,0.00534507101347867,130.513956778198,60.0267285235354,129.679695332772,0.0934582203172636,0.171252771513232,0.153061037700639,8.79871004971923,7.41526757435813,14.3179611004853,0.588953671061452,0.788001801909315,0.590841085725835,1.39842255813688,-3.77359912031621,-4.63939302009558,171,"sd"
"342",342,0.00465714629602334,0.00465714629602334,0.00465714629602334,148.835174267944,148.835174267944,148.835174267944,0.125158346620318,0.125158346620318,0.125158346620318,13.4372358806066,13.4372358806066,13.4372358806066,0.549985733973645,0.549985733973645,0.549985733973645,-8.2157340971753,-8.2157340971753,-8.2157340971753,171,"sx"
"343",343,0.00354094198186121,0.0128376117972083,0.0252411658695851,195.752199304776,53.9934679058202,27.4609811662926,0.0663531677364908,0.081582247425822,0.444649293654685,9.36942317558305,3.1774697940143,8.80801813894174,0.468649610920654,0.80857798473033,0.902103969074503,6.9438330909187,-4.39849827925715,-1.61374990050847,172,"sd"
"344",344,0.00622976203017289,0.00622976203017289,0.00622976203017289,111.263829533583,111.263829533583,111.263829533583,0.0790880854040871,0.0790880854040871,0.0790880854040871,6.34760084101417,6.34760084101417,6.34760084101417,0.63522123598497,0.63522123598497,0.63522123598497,-3.31261411309242,-3.31261411309242,-3.31261411309242,172,"sx"
"345",345,0.0196240792368548,0.031294019353399,0.0106828732112063,35.3212587553247,22.1495095510848,64.8839658447724,0.391019304638927,2.12263134943943,0.334493613678547,9.9627427080649,33.9143292120589,15.6556015907623,0.874122933940023,0.92103626459799,0.771752637466327,-0.119722246948022,-1.06745759883582,4.65589088760392,173,"sd"
"346",346,0.0302745366344828,0.0302745366344828,0.0302745366344828,22.895385284624,22.895385284624,22.895385284624,0.387379898383334,0.387379898383334,0.387379898383334,6.39778410253368,6.39778410253368,6.39778410253368,0.918377324739308,0.918377324739308,0.918377324739308,3.89591373968869,3.89591373968869,3.89591373968869,173,"sx"
"347",347,0.00915088789179005,0.0131488038110173,0.0058361080236072,75.7464399910111,52.7156074820405,118.76873727425,0.097494792106723,0.308941288190922,0.337964998393186,5.32706734360678,11.747885687216,28.9546558276603,0.736615820570872,0.812985082475026,0.61649351032484,0.0545005927757376,-5.66352544795019,-5.90506825480471,174,"sd"
"348",348,0.00459971014800107,0.00459971014800107,0.00459971014800107,150.693665091304,150.693665091304,150.693665091304,0.149492134336083,0.149492134336083,0.149492134336083,16.2501689808704,16.2501689808704,16.2501689808704,0.546285209809675,0.546285209809675,0.546285209809675,-1.72537738922983,-1.72537738922983,-1.72537738922983,174,"sx"
"349",349,0.004569019960428,0.0144764916645211,0.00651040447418097,151.705877094705,47.880881405728,106.4676063229,0.158290051789133,0.294013907803675,0.161588332264595,17.3221011464245,10.154874351368,12.4100071589579,0.544288302077301,0.829790051046876,0.647670447965969,1.95604233972897,6.74180300647723,1.17848138178422,175,"sd"
"350",350,0.00699108443040389,0.00699108443040389,0.00699108443040389,99.1473050368955,99.1473050368955,99.1473050368955,0.18081294720849,0.18081294720849,0.18081294720849,12.9316809865823,12.9316809865823,12.9316809865823,0.667412392924619,0.667412392924619,0.667412392924619,6.00536016747355,6.00536016747355,6.00536016747355,175,"sx"
"351",351,0.00354887708714116,0.0265484966717628,0.00361041856290492,195.314507530132,26.1087167808331,191.985269431543,0.0265250525818321,0.324928602800125,0.0455945494318721,3.73710499554094,6.11952923017523,6.31430243301029,0.469305027722772,0.906923274186316,0.474346941883551,-6.0064127882912,-2.30132778449088,7.52936029158061,176,"sd"
"352",352,0.00485486121921839,0.00485486121921839,0.00485486121921839,142.773840334727,142.773840334727,142.773840334727,0.0198121839082625,0.0198121839082625,0.0198121839082625,2.04044801835265,2.04044801835265,2.04044801835265,0.562368154164737,0.562368154164737,0.562368154164737,-0.565685448236763,-0.565685448236763,-0.565685448236763,176,"sx"
"353",353,0.0100744893849919,0.00462090737181269,0.00610918099089097,68.8022145908985,150.002396669561,113.459919028992,0.859491905718642,0.169385145663829,0.274725541343252,42.656847055645,18.3281260621096,22.4846457940008,0.758876937945808,0.547656451480064,0.62964711677417,1.09290226324903,3.75029707659043,0.953771467674921,177,"sd"
"354",354,0.0108368543676196,0.0108368543676196,0.0108368543676196,63.9620278215661,63.9620278215661,63.9620278215661,0.453263094919944,0.453263094919944,0.453263094919944,20.9130380248667,20.9130380248667,20.9130380248667,0.774813170886368,0.774813170886368,0.774813170886368,1.13634147681296,1.13634147681296,1.13634147681296,177,"sx"
"355",355,0.00391304468668409,0.00698251008211302,0.00444001900229938,177.137558106273,99.2690554555114,156.113561721466,0.101560769175421,0.199381240865746,0.0395189051531632,12.9772053870261,14.2771896152715,4.45030811047174,0.498113228323034,0.66707663841415,0.535742503023373,-3.68611022236625,-2.8967631154288,-2.15767591104033,178,"sd"
"356",356,0.00646464897872015,0.00646464897872015,0.00646464897872015,107.22116279501,107.22116279501,107.22116279501,0.35184056169503,0.35184056169503,0.35184056169503,27.2126578607124,27.2126578607124,27.2126578607124,0.645689266964377,0.645689266964377,0.645689266964377,3.39188671205193,3.39188671205193,3.39188671205193,178,"sx"
"357",357,0.0162265435894854,0.0302438195458035,0.00431754100018116,42.7168716946656,22.9186389473787,160.542118889169,0.356731676070314,0.477365028321132,0.532089641654071,10.9922262280635,7.89194346960997,61.6195238947059,0.84792667480523,0.918294429678356,0.527395447827647,8.38316798634578,3.42936161954097,-1.24080368283451,179,"sd"
"358",358,0.0039367650880516,0.0039367650880516,0.0039367650880516,176.070241697607,176.070241697607,176.070241697607,0.114711981743233,0.114711981743233,0.114711981743233,14.5693201369054,14.5693201369054,14.5693201369054,0.499906482203363,0.499906482203363,0.499906482203363,-5.5359766446054,-5.5359766446054,-5.5359766446054,179,"sx"
"359",359,0.00567296018962173,0.00421217903610122,0.0131258160465435,122.184390052306,164.557862953879,52.8079304252079,0.149671366750039,0.14147606815315,0.314192962061489,13.1916461377476,16.7936912154736,11.9685115556769,0.608266472699706,0.520026992077364,0.812666155779123,-0.645720295940358,1.49415054639226,-0.474198145987173,180,"sd"
"360",360,0.00449332287177993,0.00449332287177993,0.00449332287177993,154.261601122238,154.261601122238,154.261601122238,0.0267827803643466,0.0267827803643466,0.0267827803643466,2.98028665295281,2.98028665295281,2.98028665295281,0.539303758775606,0.539303758775606,0.539303758775606,5.81129701808095,5.81129701808095,5.81129701808095,180,"sx"
"361",361,0.00374109424292831,0.00434002992091392,0.00529173027828782,185.279262042164,159.710230848819,130.98686896495,0.262969401888323,0.0180267020669789,0.0890823435113676,35.1460541772514,2.07679467601261,8.41712812507432,0.48481503426637,0.528945495429463,0.587888314855469,6.12493203084297,-5.97203242057435,-1.13186561814475,181,"sd"
"362",362,0.0078688747852167,0.0078688747852167,0.0078688747852167,88.087204267396,88.087204267396,88.087204267396,0.0670572705070899,0.0670572705070899,0.0670572705070899,4.26091864068486,4.26091864068486,4.26091864068486,0.69896772627799,0.69896772627799,0.69896772627799,1.9241507910192,1.9241507910192,1.9241507910192,181,"sx"
"363",363,0.00436540688183292,0.00747761021652547,0.00406959807184172,158.781804153136,92.6963509047442,170.323252646485,0.162790918280075,0.405289240123281,0.0736087619972934,18.6455607331295,27.1001849780559,9.04373855818903,0.530685140868709,0.685563702020114,0.509769436954478,-2.91832461400363,1.26509889669565,-1.70412566772672,182,"sd"
"364",364,0.0128215898419876,0.0128215898419876,0.0128215898419876,54.0609385499181,54.0609385499181,54.0609385499181,0.339043819742271,0.339043819742271,0.339043819742271,13.221598254219,13.221598254219,13.221598254219,0.808345732253023,0.808345732253023,0.808345732253023,-2.03857069835067,-2.03857069835067,-2.03857069835067,182,"sx"
"365",365,0.00820667942010076,0.00392584002260062,0.0035116388219173,84.461344848223,176.560220632928,197.385669686126,0.0921159502396446,0.0424583040435148,0.088196131499548,5.61225469670616,5.40754383763565,12.5576883005574,0.709765916429666,0.499081771548049,0.466218633999996,1.77791325837693,10.0561341865641,3.9990098702192,183,"sd"
"366",366,0.0236165921471673,0.0236165921471673,0.0236165921471673,29.3500085126839,29.3500085126839,29.3500085126839,0.644787745121724,0.644787745121724,0.644787745121724,13.6511597673304,13.6511597673304,13.6511597673304,0.895373313538538,0.895373313538538,0.895373313538538,9.59037346299738,9.59037346299738,9.59037346299738,183,"sx"
"367",367,0.00345683111727071,0.0110103401593424,0.0070305745371275,200.515199338755,62.9542021889127,98.5904035153216,0.0980554651498175,0.126552697915237,0.111472248259416,14.182854444338,5.74699310301759,7.92767701065867,0.461626557262945,0.778171799589749,0.668951388746243,8.15786914348428,-2.68356102122944,-3.63894966707068,184,"sd"
"368",368,0.00346083838433453,0.00346083838433453,0.00346083838433453,200.283024973796,200.283024973796,200.283024973796,0.1026822004326,0.1026822004326,0.1026822004326,14.834873667807,14.834873667807,14.834873667807,0.461964320458152,0.461964320458152,0.461964320458152,7.68847942352295,7.68847942352295,7.68847942352295,184,"sx"
"369",369,0.00716991578130315,0.00496946277981645,0.0128347631147345,96.6743824756563,139.481310409482,54.0054517846305,0.110951908875135,0.122572294427415,0.543497003631566,7.73732302159406,12.3325498004779,21.1728490340279,0.674286641685894,0.569301008890024,0.80853672964195,0.176440090792385,6.39940795631059,-1.00903559745091,185,"sd"
"370",370,0.023047765926575,0.023047765926575,0.023047765926575,30.0743760921625,30.0743760921625,30.0743760921625,0.9874572001554,0.9874572001554,0.9874572001554,21.4219721621006,21.4219721621006,21.4219721621006,0.892793055486083,0.892793055486083,0.892793055486083,5.8928489452228,5.8928489452228,5.8928489452228,185,"sx"
"371",371,0.0180806955193914,0.00734141737260174,0.00469105145628729,38.3363117760901,94.4159888180148,147.759449457954,0.272484526814249,0.325374652461825,0.128523796738587,7.53523354568996,22.1602066704535,13.6988261518992,0.863420128864484,0.68065564834766,0.552148011408521,-1.12066973603811,0.245756058662476,-2.88307581439401,186,"sd"
"372",372,0.0092019100149638,0.0092019100149638,0.0092019100149638,75.3264462956902,75.3264462956902,75.3264462956902,0.313359242150156,0.313359242150156,0.313359242150156,17.026858643509,17.026858643509,17.026858643509,0.737940963910096,0.737940963910096,0.737940963910096,-6.13921572919935,-6.13921572919935,-6.13921572919935,186,"sx"
"373",373,0.00704087205593432,0.0035913708393979,0.00730871111962418,98.4462116416012,193.003510792038,94.8384974060361,0.485822570482196,0.077058464433671,0.184748636693299,34.5001703356281,10.7282800746065,12.6389341204937,0.669350722401373,0.472794186575518,0.67945748889506,3.90146471453435,-4.61683190174494,-4.4295371392619,187,"sd"
"374",374,0.00356241733269428,0.00356241733269428,0.00356241733269428,194.5721446498,194.5721446498,194.5721446498,0.0781092578048583,0.0781092578048583,0.0781092578048583,10.962957243668,10.962957243668,10.962957243668,0.470420596160066,0.470420596160066,0.470420596160066,-0.791940754279494,-0.791940754279494,-0.791940754279494,187,"sx"
"375",375,0.00369377674996106,0.00381170784742896,0.0047969188573671,187.652700062951,181.846880271131,144.498416831757,0.110100142443995,0.0234181257388504,0.159724879872573,14.9034646510724,3.07186787080839,16.6486951960078,0.481061391341715,0.490340389410326,0.558795512958093,-6.80256503510121,2.03480547488557,1.0711891497558,188,"sd"
"376",376,0.00394889937403333,0.00394889937403333,0.00394889937403333,175.529208244164,175.529208244164,175.529208244164,0.0466749135590853,0.0466749135590853,0.0466749135590853,5.90986362757231,5.90986362757231,5.90986362757231,0.500820039684136,0.500820039684136,0.500820039684136,5.6793967122212,5.6793967122212,5.6793967122212,188,"sx"
"377",377,0.00715921449931514,0.00510728961196107,0.00747848001093034,96.8188871315774,135.717226400599,92.6855697343392,0.120786838460645,0.0711107819212262,0.370237795561603,8.43576054832547,6.96169468779366,24.7535458422349,0.673882080067211,0.577410739141733,0.685594632139231,1.50586579012795,6.21690268640877,1.74731306299107,189,"sd"
"378",378,0.0145098943394455,0.0145098943394455,0.0145098943394455,47.7706566529302,47.7706566529302,47.7706566529302,0.461067869788349,0.461067869788349,0.461067869788349,15.888050560607,15.888050560607,15.888050560607,0.830175354331568,0.830175354331568,0.830175354331568,2.67386291641742,2.67386291641742,2.67386291641742,189,"sx"
"379",379,0.0151801870640484,0.0038783547312173,0.00562910879049613,45.661306915087,178.721965523351,123.136220378298,0.639471471487364,0.0610923580064558,0.366963471444734,21.0627006369981,7.87606630135153,32.5951660469144,0.837565120004219,0.495472912828583,0.60600620094137,0.686356711756068,1.86220367660066,-3.84266064043534,190,"sd"
"380",380,0.00533960247145274,0.00533960247145274,0.00533960247145274,129.81250650507,129.81250650507,129.81250650507,0.0601140283491587,0.0601140283491587,0.0601140283491587,5.62907338800482,5.62907338800482,5.62907338800482,0.590539929244027,0.590539929244027,0.590539929244027,7.76521803345531,7.76521803345531,7.76521803345531,190,"sx"
"381",381,0.00687270720797792,0.00461206277576856,0.0148364757312463,100.855042937859,150.290057672608,46.7191260994783,0.137928388133748,0.0351871449952556,0.215396622956933,10.0345019771568,3.81468625927278,7.2590225218816,0.662725910856462,0.547085088035992,0.833855445027707,-1.09580471660371,-5.48261756845122,-2.67300987214504,191,"sd"
"382",382,0.0187820789335849,0.0187820789335849,0.0187820789335849,36.9047102299472,36.9047102299472,36.9047102299472,0.878803932019013,0.878803932019013,0.878803932019013,23.3947460003374,23.3947460003374,23.3947460003374,0.868498866341488,0.868498866341488,0.868498866341488,8.09313922654837,8.09313922654837,8.09313922654837,191,"sx"
"383",383,0.00411532094246707,0.00364728791863535,0.00795946995580003,168.430892814988,190.044547077953,87.0845903570315,0.0412021276655372,0.0482181197515781,0.621780383175402,5.00594342963166,6.61013345083259,39.0591576215646,0.513095350029575,0.477332893683781,0.701931357148388,-1.07582441089123,0.285407655702542,7.43617561904492,192,"sd"
"384",384,0.00613548905438317,0.00613548905438317,0.00613548905438317,112.973419790353,112.973419790353,112.973419790353,0.14141260065293,0.14141260065293,0.14141260065293,11.5241506748273,11.5241506748273,11.5241506748273,0.630875182533349,0.630875182533349,0.630875182533349,-5.63773187343031,-5.63773187343031,-5.63773187343031,192,"sx"
"385",385,0.0173251092950206,0.00743364402596534,0.00436704921914088,40.0082428778191,93.2446022622038,158.722090312576,0.511646410921207,0.252376954242006,0.130037216324931,14.7660370335516,16.9753187911922,14.8884532552295,0.857497465742285,0.68399344069718,0.530797382592911,3.48639393871062,0.325707286822056,4.13627220864394,193,"sd"
"386",386,0.0132539112449971,0.0132539112449971,0.0132539112449971,52.2975571321698,52.2975571321698,52.2975571321698,0.219121947542866,0.219121947542866,0.219121947542866,8.26631261868364,8.26631261868364,8.26631261868364,0.814430217854263,0.814430217854263,0.814430217854263,5.19130412954837,5.19130412954837,5.19130412954837,193,"sx"
"387",387,0.0107604837615611,0.0087875699640156,0.00453667778359764,64.4159868570244,78.8781407599972,152.787395010953,0.133955948344525,0.113671513590434,0.0874018055311436,6.22443894311916,6.46774444220133,9.63279845960681,0.773304742644648,0.7268239974809,0.542168980998402,0.579156131988222,0.186661100881159,-5.9072235345226,194,"sd"
"388",388,0.014181740173417,0.014181740173417,0.014181740173417,48.8760315789184,48.8760315789184,48.8760315789184,0.484464686778396,0.484464686778396,0.484464686778396,17.0805797051092,17.0805797051092,17.0805797051092,0.826315473946974,0.826315473946974,0.826315473946974,-8.27046538237482,-8.27046538237482,-8.27046538237482,194,"sx"
"389",389,0.0145203537423696,0.00469222866531557,0.00380093145588552,47.7362461588922,147.722378852423,182.362452100168,0.291152512331716,0.18059163529403,0.0527212742242434,10.0256687095077,19.2436950727639,6.93530978342264,0.83029565823539,0.552222793744002,0.48950301411806,-6.87488530066086,-0.269453571474901,2.37463694632394,195,"sd"
"390",390,0.0112158956993829,0.0112158956993829,0.0112158956993829,61.8004303123182,61.8004303123182,61.8004303123182,0.329837131972035,0.329837131972035,0.329837131972035,14.704003176054,14.704003176054,14.704003176054,0.782033061898465,0.782033061898465,0.782033061898465,9.37449835240841,9.37449835240841,9.37449835240841,195,"sx"
"391",391,0.00553334207324105,0.0186866032478815,0.00580603894511173,125.26736489182,37.0932679077738,119.383832439417,0.0650557641460961,0.131431724370165,0.443734145510404,5.87852361963146,3.51673663283522,38.2131561384028,0.600995927986734,0.867829591217306,0.614998482027237,-5.97955940570679,-2.77361775110435,1.96782764928173,196,"sd"
"392",392,0.00969642285071337,0.00969642285071337,0.00969642285071337,71.484834276689,71.484834276689,71.484834276689,0.191641779993562,0.191641779993562,0.191641779993562,9.88208656656628,9.88208656656628,9.88208656656628,0.750189999231528,0.750189999231528,0.750189999231528,3.55131286662072,3.55131286662072,3.55131286662072,196,"sx"
"393",393,0.00928115316833049,0.0142057865986365,0.00677088936417052,74.6833036788068,48.7932981216594,102.3716595087,0.347171569564348,0.743113752041277,0.209514020177384,18.7030406280213,26.1553187104965,15.4716765338146,0.739975588342156,0.826604052769314,0.658605343894493,4.6513385212695,-3.57322707613566,0.341859252613827,197,"sd"
"394",394,0.022920134936752,0.022920134936752,0.022920134936752,30.241845542039,30.241845542039,30.241845542039,2.77518465541896,2.77518465541896,2.77518465541896,60.5403210556365,60.5403210556365,60.5403210556365,0.892196581187875,0.892196581187875,0.892196581187875,-9.02402331121266,-9.02402331121266,-9.02402331121266,197,"sx"
"395",395,0.0127955057541517,0.00444736866027352,0.0105555704235959,54.171143671679,155.855570677452,65.666482505814,1.12607200745132,0.0836726291135355,0.0726731812385825,44.0026376872972,9.40698146534916,3.4424089993341,0.807966473012456,0.536236083326375,0.769164007879455,-9.89537911291183,1.1860306413318,3.1391290297939,198,"sd"
"396",396,0.00581907385902205,0.00581907385902205,0.00581907385902205,119.116408788191,119.116408788191,119.116408788191,0.218176756714412,0.218176756714412,0.218176756714412,18.7466907965213,18.7466907965213,18.7466907965213,0.615647740027145,0.615647740027145,0.615647740027145,8.53110829368234,8.53110829368234,8.53110829368234,198,"sx"
"397",397,0.00509202614663487,0.00630357186064852,0.0133385741816517,136.124041903834,109.961018273953,51.9656127499315,0.116926512664139,0.136422798191696,0.442489860271366,11.4813346688539,10.8210710695111,16.586850072778,0.576524646608831,0.638565290987133,0.815578843147815,-7.10293594636921,1.63227804836608,-5.29393154261218,199,"sd"
"398",398,0.00973779608580856,0.00973779608580856,0.00973779608580856,71.1811147462934,71.1811147462934,71.1811147462934,0.261992338840996,0.261992338840996,0.261992338840996,13.4523426313482,13.4523426313482,13.4523426313482,0.751168103877754,0.751168103877754,0.751168103877754,-7.13321410119534,-7.13321410119534,-7.13321410119534,199,"sx"
"399",399,0.0140834929848349,0.00361484439834395,0.00936882415815247,49.2169933486194,191.750212229742,73.9844369858078,0.550466224425901,0.0367574585764014,0.285074722078829,19.5429580225106,5.0842380094204,15.2140075033197,0.825126741742032,0.474706741365496,0.742193880910689,-3.80217277201398,-11.5759359724755,-0.312060066226863,200,"sd"
"400",400,0.00993915633525747,0.00993915633525747,0.00993915633525747,69.73903590802,69.73903590802,69.73903590802,0.24408964852546,0.24408964852546,0.24408964852546,12.2791935397773,12.2791935397773,12.2791935397773,0.75583113424982,0.75583113424982,0.75583113424982,-8.11616982333362,-8.11616982333362,-8.11616982333362,200,"sx"
"401",NA,0.0127926287262064,0.00658872081685168,0.00414801455885548,54.1833266168349,105.202086994962,167.10336251838,0.379976818881092,0.18619532970265,0.150844083616166,14.8513971214802,14.1298542523176,18.182684929846,0.807924554106858,0.651018951076473,0.515452240960831,-5.9982191489989,3.57623037806472,-1.24943839923819,201,"sd"
"402",NA,0.0195104255082866,0.0195104255082866,0.0195104255082866,35.5270150446256,35.5270150446256,35.5270150446256,0.426727674140845,0.426727674140845,0.426727674140845,10.9358884551134,10.9358884551134,10.9358884551134,0.873391784965675,0.873391784965675,0.873391784965675,-6.7322937771678,-6.7322937771678,-6.7322937771678,201,"sx"
"403",NA,0.00598497375514915,0.0192086872414318,0.00497333271641236,115.814573115479,36.0850885772598,139.372774773847,0.342959681096697,0.537690860009935,0.0712865415722136,28.6517280716254,13.996033493902,7.16687839292983,0.623757338828557,0.871409191621929,0.569532079392037,1.5666914300564,0.865792959316315,9.20177038456041,202,"sd"
"404",NA,0.00526624108490593,0.00526624108490593,0.00526624108490593,131.620859999486,131.620859999486,131.620859999486,0.0377246306229224,0.0377246306229224,0.0377246306229224,3.58174170292436,3.58174170292436,3.58174170292436,0.586465230469617,0.586465230469617,0.586465230469617,-4.90409613121301,-4.90409613121301,-4.90409613121301,202,"sx"
"405",NA,0.0193400502091181,0.00498508738798371,0.00722510509531613,35.8399886797167,139.044138369718,95.9359305388231,0.287811148696049,0.107422847101585,0.254902387300358,7.44080665727427,10.7744196581711,17.6400470261399,0.872279832338929,0.570232735832323,0.676359606037707,-1.34874109113104,3.05731097420146,-3.81674782482024,203,"sd"
"406",NA,0.00504843632699704,0.00504843632699704,0.00504843632699704,137.299380573202,137.299380573202,137.299380573202,0.0681521252749808,0.0681521252749808,0.0681521252749808,6.74982517958383,6.74982517958383,6.74982517958383,0.573977766133043,0.573977766133043,0.573977766133043,-0.633419044315815,-0.633419044315815,-0.633419044315815,203,"sx"
"407",NA,0.00989855398838132,0.00573353732786754,0.0146060294482907,70.0250947131818,120.893462608317,47.4562360026642,0.691832347281388,0.111092467646811,0.21051610657062,34.9461319346969,9.68795189549498,7.20647960199944,0.75490367966372,0.611354412819444,0.831274929859193,-2.68526980444892,-1.80998071103751,-1.5116471394223,204,"sd"
"408",NA,0.00676317613730176,0.00676317613730176,0.00676317613730176,102.488411729653,102.488411729653,102.488411729653,0.163807635159129,0.163807635159129,0.163807635159129,12.1102594279381,12.1102594279381,12.1102594279381,0.658289745793643,0.658289745793643,0.658289745793643,-1.59130645915866,-1.59130645915866,-1.59130645915866,204,"sx"
"409",NA,0.00738103462382268,0.0113143813036022,0.010122506738799,93.909216781449,61.262490803564,68.47584283675,0.323557599862212,0.228697351090429,0.204865903545334,21.9181738301235,10.1064894736055,10.1193266071187,0.682096786345862,0.783839160672421,0.759941061689888,-0.627841913136038,-3.21748663926738,-3.57279528689376,205,"sd"
"410",NA,0.0141440007621205,0.0141440007621205,0.0141440007621205,49.0064439487508,49.0064439487508,49.0064439487508,0.129506248376413,0.129506248376413,0.129506248376413,4.57813353359142,4.57813353359142,4.57813353359142,0.825860696009919,0.825860696009919,0.825860696009919,0.329213393852115,0.329213393852115,0.329213393852115,205,"sx"
"411",NA,0.00657177045089613,0.00534866998211779,0.00394896846781898,105.473431511204,129.592437536312,175.526137068086,0.104570412752237,0.0501146742878794,0.0487742039404718,7.95603053496621,4.68477906240503,6.17556259792191,0.650298731652296,0.591039089452492,0.50082523424661,-4.33797726896387,-3.84887664536247,-0.283033702525463,206,"sd"
"412",NA,0.0102377082124975,0.0102377082124975,0.0102377082124975,67.7053072985416,67.7053072985416,67.7053072985416,0.501413863297736,0.501413863297736,0.501413863297736,24.4885795184924,24.4885795184924,24.4885795184924,0.762459492121407,0.762459492121407,0.762459492121407,-5.39099083747715,-5.39099083747715,-5.39099083747715,206,"sx"
"413",NA,0.00420680853440275,0.00350225113208891,0.0124191071772574,164.767941039264,197.914756657247,55.8129639004388,0.0717282271359327,0.0335734299489853,0.135156093427721,8.52525454264773,4.79312143572076,5.44145772713948,0.519646653612291,0.465436284973527,0.802330924606337,-3.71501327347834,1.61589334874228,1.7325469638316,207,"sd"
"414",NA,0.00440015902802935,0.00440015902802935,0.00440015902802935,157.527756643463,157.527756643463,157.527756643463,0.128904273407999,0.128904273407999,0.128904273407999,14.6476834799457,14.6476834799457,14.6476834799457,0.533051323110398,0.533051323110398,0.533051323110398,-5.33622136805207,-5.33622136805207,-5.33622136805207,207,"sx"
"415",NA,0.00355247887294855,0.0165865116687048,0.00485533972171855,195.116482138185,41.7898105644338,142.759769714859,0.120884184360688,0.195960256352051,0.195748050990869,17.0140609816427,5.90721726985506,20.1580179977173,0.469602121941701,0.851198630871856,0.562397467536708,5.20577420807266,2.53787123133082,4.7025973697506,208,"sd"
"416",NA,0.0104653054845422,0.0104653054845422,0.0104653054845422,66.232866454186,66.232866454186,66.232866454186,0.593382303822941,0.593382303822941,0.593382303822941,28.3499752921402,28.3499752921402,28.3499752921402,0.767295637923212,0.767295637923212,0.767295637923212,2.58741023950279,2.58741023950279,2.58741023950279,208,"sx"
"417",NA,0.0114344432203811,0.0326070172420673,0.00469007785632517,60.6192332412357,21.2576076926685,147.790122423053,0.265901957220978,0.525800303114236,0.0742871559367018,11.6272367659768,8.0626863109068,7.91960796946217,0.786003613064954,0.924215825471771,0.5520861485329,7.82248994381814,-1.25137501077128,1.03027559370936,209,"sd"
"418",NA,0.00614304506853074,0.00614304506853074,0.00614304506853074,112.834461220342,112.834461220342,112.834461220342,0.144723587617034,0.144723587617034,0.144723587617034,11.7794665351241,11.7794665351241,11.7794665351241,0.631226659969116,0.631226659969116,0.631226659969116,-5.85928363725543,-5.85928363725543,-5.85928363725543,209,"sx"
"419",NA,0.00403005922404044,0.00759283628197349,0.00419539157169057,171.99429140523,91.2896254862729,165.216325750647,0.0341688378368316,0.116033557627096,0.042835317913442,4.23924760621442,7.64098904006244,5.10504409200845,0.506865087333015,0.689616228798138,0.518836555955362,-2.26892723872983,-9.66735995456705,-3.62692633696174,210,"sd"
"420",NA,0.0139187864917216,0.0139187864917216,0.0139187864917216,49.7993974526589,49.7993974526589,49.7993974526589,0.775546749346278,0.775546749346278,0.775546749346278,27.8597113982438,27.8597113982438,27.8597113982438,0.823098370446093,0.823098370446093,0.823098370446093,1.07572408393025,1.07572408393025,1.07572408393025,210,"sx"
"421",NA,0.00379081105481356,0.00438916483043027,0.0147331535527134,182.849308640638,157.922339975552,47.0467628047147,0.160761867502166,0.0597471449302502,0.579632760587411,21.2041519845774,6.8062088390963,19.6710350745195,0.488714701519555,0.532304767131199,0.832707970360319,-5.8148800676725,-2.52048493660119,7.39256518594107,211,"sd"
"422",NA,0.0078216110053958,0.0078216110053958,0.0078216110053958,88.6194902919325,88.6194902919325,88.6194902919325,0.168404568942384,0.168404568942384,0.168404568942384,10.7653377818335,10.7653377818335,10.7653377818335,0.697401278520108,0.697401278520108,0.697401278520108,-2.46970002073795,-2.46970002073795,-2.46970002073795,211,"sx"
"423",NA,0.00393707502275882,0.0034538813399912,0.00371694263828422,176.056381083193,200.686448759618,186.483152422258,0.249678717562645,0.0684315852617462,0.0408641936369294,31.7086563145663,9.90647600851288,5.49701698595392,0.4999298482027,0.461377723356448,0.48290428910988,6.23300507014903,5.04917327631194,9.70860823023557,212,"sd"
"424",NA,0.0130188665651686,0.0130188665651686,0.0130188665651686,53.2417455152687,53.2417455152687,53.2417455152687,0.143119400886866,0.143119400886866,0.143119400886866,5.49661524566879,5.49661524566879,5.49661524566879,0.811168632963946,0.811168632963946,0.811168632963946,-6.778480457142,-6.778480457142,-6.778480457142,212,"sx"
"425",NA,0.00569141215319783,0.00642711382986686,0.00609070139757225,121.788259557074,107.847347800016,113.804163973009,0.120786916516953,0.0834504868456646,0.19858250834626,10.6113310076381,6.49206541650696,16.3021050765528,0.609211276669485,0.644050144935616,0.628780460330513,7.53434454866871,-0.970704801816395,-6.11049719828187,213,"sd"
"426",NA,0.00699742511576101,0.00699742511576101,0.00699742511576101,99.0574631515098,99.0574631515098,99.0574631515098,0.0826674669379822,0.0826674669379822,0.0826674669379822,5.90699189847576,5.90699189847576,5.90699189847576,0.667660313954354,0.667660313954354,0.667660313954354,8.29344913363457,8.29344913363457,8.29344913363457,213,"sx"
