"","sim","stv","halflife","theta","alpha","sigma2","rho"
"262",262,11.0703813124763,0.42423543627596,-8.13311922829598,1.63387383817947,36.1752128102521,0.705635817435234
"263",263,17.2094956335,0.846569060957557,6.07081086374819,0.818772162280445,28.1813119031934,0.508078646676311
"264",264,10.5368696765002,0.927052319645391,3.35700475145131,0.747689386964786,15.7566112579006,0.481177389845619
"265",265,21.9497237115148,0.767585031171126,7.74820093996823,0.903023316520896,39.6422246053788,0.537277951511387
"266",266,17.0958780515426,0.393044615838242,7.18729027081281,1.76353307647194,60.2982928304519,0.72481123416465
"267",267,14.3290231996284,0.332879366414718,-1.05788251850754,2.08227739684047,59.6740022547778,0.763608976637456
"268",268,7.86676099817956,0.143842832644248,1.44432963337749,4.81878149795781,75.8164046937676,0.896246097848864
"269",269,18.8602470700302,0.559311060881302,-8.62444195430726,1.23928745386826,46.7465351414882,0.63037738154821
"270",270,9.68948774300927,0.39168990854953,6.71125168912113,1.76963247056005,34.2936642662456,0.725659040894824
"271",271,14.5239885856212,0.662566164514808,8.84980767965317,1.04615541463324,30.3886986018381,0.581038179549132
"272",272,22.0339350523806,0.198494408744862,3.86109590064734,3.49202370456133,153.886047015356,0.856949216426324
"273",273,15.8875057294667,0.368586832583429,2.24167531821877,1.88055328971377,59.75460232979,0.74030461781565
"274",274,7.779059021847,0.667805957475175,4.92568686138839,1.03794698564921,16.1485017258268,0.57870884630238
"275",275,7.18912502283134,0.27749534587773,-4.85716545488685,2.49786957099222,35.9149932731784,0.801183918139852
"276",276,11.5079057187859,0.770392538323187,-1.05774953495711,0.899732468941909,20.708072849428,0.536188438403706
"277",277,11.0295498001299,0.602177910575976,1.84329821262509,1.15106709891925,25.391503781642,0.609078002018491
"278",278,17.7181294356715,0.39403559672521,-3.58134435024112,1.75909787420381,62.3358476503154,0.724191835506363
"279",279,17.6773199841382,0.480743920136581,-3.54137371759862,1.44182204189503,50.9750991895238,0.672612362289119
"280",280,13.0856337555218,0.532916198848565,8.52157144807279,1.30066825151418,34.0401367534988,0.644096170879814
"281",281,17.0388173884295,0.940115473620673,4.90630867891014,0.737300044525831,25.1254416383132,0.47705837724006
"282",282,13.1693238853241,0.20945279412052,-8.07630287017673,3.30932410556006,87.1631219752619,0.849113484604501
"283",283,19.0729048730233,0.273598758977637,-6.01082032546401,2.53344416893573,96.6402792704533,0.80388397488328
"284",284,24.1635694120293,0.125022893483227,-7.81730893533677,5.54416204303364,267.933488716764,0.909816424708096
"285",285,21.9663749144285,0.206314237416234,-3.71970678213984,3.35966722045236,147.599419504345,0.851355418134558
"286",286,18.6143482980842,0.267391387403959,-5.2912614075467,2.59225694323796,96.506347239117,0.808198538535902
"287",287,14.9263279132882,0.878044335319122,-4.63215431664139,0.789421618793342,23.5663318878965,0.497235393146312
"288",288,24.4424080130881,0.763727103075297,0.615103235468268,0.907584892259097,44.367120486223,0.538781581923128
"289",289,9.94379995481916,0.688329847445707,8.24588018935174,1.00699858233972,20.0267849151454,0.569738306343334
"290",290,16.1039571652914,0.837908460761854,2.44214924052358,0.8272349701896,26.6435130511289,0.511138517862538
"291",291,17.7687996549603,0.447374181011917,-2.0629746792838,1.54936786694331,55.0608144390978,0.691844065025449
"292",292,6.50212839987464,0.151904754777213,4.38226018100977,4.56303807985821,59.338918977511,0.89043580277479
"293",293,10.1113877462724,0.319822316979516,8.29886090010405,2.16728834656132,43.8285856601183,0.772320886581968
"294",294,13.51758845386,0.287194590443245,-9.60892633069307,2.41351057305839,65.2496853112864,0.794492374811147
"295",295,9.17924915632879,0.375982519980917,-0.812602983787656,1.84356225016824,33.8450344589929,0.735578202622593
"296",296,12.7749628777519,0.614748919430104,-5.24317974690348,1.12752891245831,28.8082800004938,0.603055624372001
"297",297,14.7366102166747,0.356180169171636,6.9880232680589,1.94605775546682,57.3565892029028,0.748312233349294
"298",298,24.0418796811609,0.872378781491631,5.24739559739828,0.794548417803986,38.2048749234004,0.49915567835159
"299",299,21.7813105815305,0.417280150625413,1.07474531978369,1.66110748263742,72.3621959772601,0.709854068182695
"300",300,11.475069590649,0.763022649166378,-2.77396224904805,0.908422811979732,20.848429970401,0.539056956254491
"301",301,10.9590782193934,0.787208591585238,-2.14288085699081,0.880512723018079,19.2992156094524,0.529744746006307
"302",302,11.7027744485414,0.604655971843436,-3.33561666309834,1.14634968120256,26.8309435165418,0.60788294397391
"303",303,21.5342908994579,0.188899119266612,-0.520902462303638,3.66940398267098,158.036025580932,0.863826635070416
"304",304,17.3167279675067,0.147679581137593,7.41012370213866,4.6935884786546,162.555189752571,0.893480626522502
"305",305,24.4145079648053,0.42775982371794,4.71890577115119,1.62041206800431,79.1231266811155,0.703511104719098
"306",306,6.20975396806278,0.623206641107755,4.67197313904762,1.11222688405225,13.8133106132591,0.599059531790408
"307",307,20.9218671637204,0.376854982642954,3.27605021651834,1.83929419135917,76.9629374932381,0.735022978022451
"308",308,12.3420725368175,0.581499109623771,-1.8260681303218,1.19200041597383,29.4235111957313,0.619203588427299
"309",309,12.0095422467336,0.184055992539718,3.51699389517307,3.76595823366288,90.4548690132173,0.867302791577562
"310",310,6.42249622132032,0.643215942782745,4.9610749213025,1.07762748784053,13.8421169372934,0.589781084828497
"311",311,10.4068300513011,0.786122167643225,4.47047946974635,0.881729595080601,18.3520200944128,0.530156836925346
"312",312,18.6394226181763,0.853480872190919,-8.65290018264204,0.812141435320758,30.2756948773518,0.5056605733739
"313",313,23.5429948575257,0.78740239124487,0.641998290084302,0.88029600654894,41.4496087105643,0.529671296571902
"314",314,22.1453789146672,0.313638838649474,-4.84620402101427,2.21001704873233,97.8833299041038,0.776479964599302
"315",315,20.2278754704562,0.633154388147576,8.71037305798382,1.0947522334764,44.2890236995291,0.594416091621799
"316",316,11.4178494445278,0.772353763478222,0.480270343832672,0.897447793143938,20.4938475728825,0.535429689018003
"317",317,20.9696318765103,0.692820074465638,-4.1318619903177,1.00047213714839,41.9590648374146,0.567807828975523
"318",318,23.1789618823084,0.223577097456537,-4.86493380274624,3.1002602164772,143.721626765924,0.839050344894571
"319",319,19.3853947351884,0.510561263689812,-8.40913618449122,1.35761803696307,52.6359230922812,0.656084904258638
"320",320,8.96871097530335,0.35430009823176,-6.39425978530198,1.95638438718844,35.0924922505781,0.749534162066348
"321",321,12.5940024449435,0.179831274456536,3.78573070280254,3.85443067483501,97.0854186854748,0.870337378985424
"322",322,24.409902455085,0.537913925798071,-6.46343508735299,1.28858381855715,62.908410632362,0.64146256577082
"323",323,20.9167341083008,0.533446381884506,-9.21556217130274,1.29937554007071,54.3573853569776,0.643815981808401
"324",324,16.3551827770902,0.623776712573156,2.36475707497448,1.11121041646558,36.3480989302022,0.598791783984513
"325",325,16.9320555451009,0.779742091774273,-3.33907786291093,0.888944162271292,30.1033038641415,0.532588545689861
"326",326,9.05631233787488,0.82972343571247,-0.53474607411772,0.835395447116365,15.1312041894489,0.514061417401144
"327",327,14.6975939260452,0.124799805567982,2.85956956911832,5.55407259975552,163.263007413962,0.90997731914792
"328",328,21.8381703938224,0.435714566664586,-0.620093862526119,1.59082856895517,69.4815707124072,0.698747175029943
"329",329,14.5505185383427,0.374112920133579,-5.99034493323416,1.85277530728544,53.9176829120807,0.736769666509242
"330",330,13.3050044192814,0.59742744096906,8.92699589952826,1.16021985772134,30.8734606686409,0.611379855623561
"331",331,24.7425999483792,0.640059785758178,6.26306139398366,1.08294130639513,53.5895670234194,0.591228400293318
"332",332,22.054157790512,0.797692004892509,9.79997120331973,0.868940864780698,38.3275178849949,0.525797761973684
"333",333,11.2163004581122,0.74444912224256,-0.431321682408452,0.931087377028435,20.886711547013,0.546409084567397
"334",334,21.5332430346533,0.655368994321604,-4.85504605341703,1.05764414637505,45.5490168961445,0.584264005015631
"335",335,20.8842274678241,0.807523031206534,0.889403847977519,0.85836211943615,35.8524595041363,0.522144387704693
"336",336,18.9610674233168,0.959369869035169,9.84148358926177,0.722502553949332,27.3988392779037,0.471105587529167
"337",337,17.2592866763483,0.600752012640406,6.20236527640373,1.15379918165142,39.8275016861158,0.609767415886781
"338",338,12.6433599527642,0.361616208888267,-4.37978926580399,1.91680340516516,48.4696708203743,0.744791629894004
"339",339,12.7499462102066,0.872855393688921,-9.4190080370754,0.794114564189744,20.2498359563217,0.498993609944574
"340",340,20.0624126354008,0.938763802466838,-0.530718006193638,0.738361639784711,29.626631783024,0.477481533757723
"341",341,13.1471255418497,0.854845440579165,5.51570761017501,0.810845034267636,21.3205629210041,0.505185672452686
"342",342,15.4376761913384,0.474415535464493,-7.27401722688228,1.46105497974744,45.1105873501669,0.676199731136057
"343",343,13.3529420074434,0.513798579539586,9.13493398111314,1.34906402657063,36.0279474222514,0.654327539007725
"344",344,16.1163779702446,0.249641523701908,-3.30570199061185,2.77657006046646,89.4965051106846,0.820619557783255
"345",345,11.7108560322928,0.495492316513493,5.51590099930763,1.39890601218045,32.7647738227082,0.664360317093515
"346",346,8.60374796903334,0.343616189800603,-9.65754820499569,2.01721339428789,34.7111912884225,0.756519517958859
"347",347,23.2911351889501,0.807783283851804,1.31166083272547,0.858085571237335,39.9715740867524,0.522048297680957
"348",348,12.5549816988524,0.861374695884402,-9.10295620560646,0.80469879585709,20.2059573101487,0.50292460995522
"349",349,9.73316216456824,0.560633364151444,-8.732148706913,1.23636448503037,24.067472054627,0.629702378677883
"350",350,14.9587257132042,0.926042414726082,8.9144283765927,0.748504787186205,22.3933556130774,0.481498582068291
"351",351,17.032246678103,0.953598410699284,-5.98188567906618,0.72687535212192,24.760640603147,0.472875324831038
"352",352,14.8831868871162,0.246267590164588,-9.25511551089585,2.81460983191777,83.7807282854938,0.82299347286556
"353",353,9.41701360207722,0.482319111502317,-6.73696708399802,1.4371132389943,27.0666298386691,0.671723779728484
"354",354,19.8029895891904,0.22614264651474,2.8358152648434,3.06508830263807,121.395823494182,0.837227560062625
"355",355,16.4441307931737,0.420350370720872,-0.256198677234352,1.6489748287155,54.2319155160978,0.70798792224611
"356",356,19.1114474428734,0.521359901097024,-7.19016813673079,1.32949845030555,50.817279516792,0.650250973314569
"357",357,9.67722163220079,0.30401683457898,-6.84818096924573,2.27996315243482,44.1274174787258,0.782992727566604
"358",358,22.5114030828482,0.482557100765022,0.874691801145673,1.43640447827017,64.6709604006959,0.67158967792537
"359",359,6.93661310759159,0.203939988115041,-7.68787949346006,3.39878013609055,47.1520456836553,0.853052644755441
"360",360,16.2572050212638,0.307059578586291,5.49232957419008,2.25737032451881,73.3970643492383,0.780927935168693
"361",361,9.50311988667949,0.118889354741835,3.38024936150759,5.83018708500099,110.80993366107,0.914240198793051
"362",362,10.9762312787418,0.692933205222305,-9.41925825551152,1.00030879648432,21.9592414007435,0.567759337891918
"363",363,14.3084610540484,0.436419155312599,1.79756409488618,1.58826021296764,45.451118801884,0.698327331833659
"364",364,10.3588023363829,0.155703708011868,-7.44575866963714,4.45170631714894,92.2286915979458,0.887698782851059
"365",365,11.2219319060507,0.428480981712145,0.543386861681938,1.61768482183325,36.307097832129,0.703077407737196
"366",366,18.5382294393144,0.615579662426386,3.09757291804999,1.12600727877821,41.7483625686571,0.602661141141598
"367",367,24.4506737385974,0.792556683973284,3.80232199560851,0.874571112169575,42.7677058497212,0.527724548645801
"368",368,17.9046692927348,0.404911640379577,3.12438410706818,1.71184799703503,61.3001445326851,0.717437456933475
"369",369,18.2868994640658,0.348593342949678,0.544135081581771,1.98841198370219,72.7237800782111,0.753256636939789
"370",370,19.5593550490322,0.450842957040919,7.95993362087756,1.53744706384985,60.1429459818625,0.689808675859219
"371",371,10.9090864166517,0.773409041525331,2.40294082090259,0.896223270409288,19.5539542110183,0.535022224153468
"372",372,22.8982683933683,0.528004095764084,8.02433395758271,1.31276856774545,60.1202540052257,0.64670119121211
"373",373,12.2655148605487,0.117139330077418,3.59500878956169,5.91728824214585,145.15717373638,0.915502447282256
"374",374,17.5171776456399,0.42225862455288,7.43570612277836,1.64152284940042,57.5096947246483,0.706831320247416
"375",375,12.7193023163699,0.954175281564539,2.82945932354778,0.72643590119355,18.4795156814907,0.472697877570996
"376",376,12.7163357063982,0.608813577075653,0.755661893635988,1.13852122662799,28.9556362533236,0.605886647472552
"377",377,8.96986841242092,0.527521277605685,-6.07034564949572,1.31397008990046,23.5722776085279,0.646958129747159
"378",378,14.4102094726155,0.687813866287406,-5.2385466825217,1.00775400807391,29.0438927064257,0.569960872723883
"379",379,14.6594608906169,0.214331980213957,4.3337323050946,3.23398859968546,94.8170587955798,0.845632164982881
"380",380,14.0111358726995,0.429207806501536,3.36283287033439,1.61494541818746,45.254439362436,0.702640667658562
"381",381,10.6684901592106,0.252227738551931,-6.07214833144099,2.74810052430944,58.6361668002336,0.818802539305532
"382",382,22.252004968171,0.186621573239606,-7.80665843747556,3.71418571029837,165.296157756538,0.865460975367688
"383",383,22.7474706558891,0.976591726481533,-8.59031916595995,0.70976147121092,32.2905564781021,0.465897576302117
"384",384,18.7635807180438,0.93607705465107,3.66588707547635,0.740480900707818,27.7881463012018,0.478324729359816
"385",385,18.1243827282712,0.266233784340205,5.47567568719387,2.60352825723354,94.3746851559394,0.809004910279512
"386",386,17.3245451592335,0.929988112035054,-4.00236014276743,0.745329076350407,25.8249744834448,0.480245941145405
"387",387,6.75306706089796,0.9689532055004,-2.04673209693283,0.715356713435899,9.66170371659237,0.468194166667967
"388",388,19.040782965332,0.52781301267927,1.25457033514977,1.3132438267132,50.0103813700161,0.646802859779469
"389",389,8.97644511965152,0.788188733414119,1.37244024313986,0.879417772894962,15.7880907512756,0.52937346357125
"390",390,20.4023275650699,0.373757607276693,4.12707567214966,1.85453664906092,75.673728391136,0.736996358837076
"391",391,7.88024550236191,0.984797274620834,5.8500973181799,0.703847582058775,11.0929834857339,0.463453894794407
"392",392,17.3508486324875,0.71487128654334,-7.8588405624032,0.969611164425923,33.6471530926483,0.558490927246154
"393",393,20.4071585410622,0.631445698210011,7.47179746627808,1.09771462934159,44.8024729476345,0.595209353124257
"394",394,24.1056822239942,0.508007391251371,-7.46157464571297,1.36444310161024,65.7816636402747,0.65747636246675
"395",395,12.5501919824258,0.884359801173397,-5.9922399930656,0.783784133607447,19.6732826991055,0.495110797894128
"396",396,15.013518957727,0.183878142384538,2.41712968796492,3.76960073432976,113.189944175843,0.867430498851716
"397",397,24.0629104555643,0.723251858669619,-1.95445343386382,0.958375940899689,46.1226288972728,0.555020096783941
"398",398,23.3010077859775,0.73288541090721,-2.71803554147482,0.945778385330288,44.0751790407806,0.551077078171471
"399",399,10.590380774281,0.439550159083936,-4.83495874796063,1.57694671753624,33.4009323989225,0.696465841238247
"400",400,9.56371573121498,0.111358364986955,-2.32805606909096,6.22447339848376,119.058188319217,0.919672234579916
"401",401,16.5452790840182,0.184197348936223,-7.12082052137703,3.76306816880379,124.522026130088,0.867201291737456
"402",402,23.1863022660409,0.464816609916646,-3.06924671866,1.49122721901923,69.1520900950548,0.681694489971314
"403",403,13.0136691275365,0.800129596445523,1.62291202694178,0.86629363997928,22.5473175959592,0.524887611127915
"404",404,13.769049100998,0.506471101136449,7.67554255668074,1.36858189737701,37.6881426874422,0.658315567338002
"405",405,9.54750589610816,0.466734433786601,4.19681324623525,1.48509972777552,28.3579968144909,0.680591510609478
"406",406,9.58017064701645,0.843812965675438,-8.20874391123652,0.821446468300127,15.7391946874084,0.509048763487417
"407",407,8.29170157900398,0.91431656846581,8.92071763519198,0.758104145179192,12.5719466752635,0.485257235577343
"408",408,6.81711315164322,0.565334880091071,8.07390441186726,1.22608246009566,16.7166857274344,0.627311759276639
"409",409,22.0843598402533,0.644865050380703,-9.90856264252216,1.07487168075047,47.4757059595826,0.589027248638135
"410",410,13.0329063426858,0.60265154028257,4.82243928592652,1.15016246409151,29.9799193467549,0.608849290459647
"411",411,18.7589134640264,0.348655992227655,8.70286154560745,1.98805469004346,74.5874917845541,0.753215662238415
"412",412,23.8704088315626,0.536152247983221,3.07962100021541,1.29281782025026,61.7201798282067,0.642388967956259
"413",413,14.3625219791661,0.550583519454101,-7.99282912164927,1.2589319441439,36.1628754360823,0.634861779845199
"414",414,9.27424477951138,0.841988804963389,-9.14034825284034,0.823226124235802,15.2696011701026,0.509692712519985
"415",415,10.5302217987919,0.456504377751955,8.34419002290815,1.51838013903247,31.9777592777849,0.686504761589225
"416",416,7.4435568523097,0.13341393795933,-8.31746627576649,5.19546301654962,77.3454486755191,0.903765142123355
"417",417,6.3395326045344,0.286048816130796,5.2681911084801,2.42317793842224,30.7236310944325,0.795280605069192
"418",418,14.5669297741673,0.625567278826838,7.24530992563814,1.10802978995296,32.2811842758603,0.597952108610349
"419",419,15.1599155132126,0.738415115039032,-6.10611048061401,0.938695818169034,28.461098592097,0.548836083123184
"420",420,11.3206495369483,0.41210528388702,-3.13438227865845,1.68196625391965,38.0819009871964,0.713014138317601
"421",421,10.9724572343534,0.858359334716564,-7.10960090626031,0.807525651001194,17.721081342508,0.50396651069928
"422",422,12.0085575031326,0.407143798819999,-8.55140362866223,1.70246282165872,40.8882453816683,0.716061138522514
"423",423,16.5898330500588,0.716069899325651,-7.58574227336794,0.967988154805428,32.117523765313,0.55799218159076
"424",424,17.9118135365713,0.532929896764277,-9.72522943746299,1.30063482039277,46.5934567640946,0.644088929455514
"425",425,8.72595098292831,0.348470504482304,-8.80947663448751,1.98911291384532,34.713803571448,0.753336984351629
"426",426,20.1162348620885,0.711729489395287,3.06069065351039,0.973891332153273,39.182053535495,0.559801961136411
"427",427,11.1893195425373,0.521734807490766,9.73359390627593,1.3285431039067,29.7309866312928,0.650049869052693
"428",428,22.7349778058195,0.501098914129544,0.0599313341081142,1.38325420593658,62.8965073435493,0.661262977249817
"429",429,15.9839143184972,0.996105231040157,-0.103077217936516,0.695857384300798,22.245049617115,0.46012541305191
"430",430,18.7552888313112,0.641940838428463,-2.90958726778626,1.07976800830563,40.5027217331634,0.590365082717633
"431",431,12.3583269265399,0.808325043134216,-6.46545039024204,0.857510461227728,21.1947892455605,0.521848372964723
"432",432,12.3879753689462,0.810405039438111,-8.22154729627073,0.855309563524598,21.1911076115337,0.521082081559285
"433",433,7.35131917281778,0.303303421882402,2.6508311368525,2.28532594936794,33.600320935453,0.783477540569622
"434",434,6.24565321952217,0.384604066375169,7.38375430461019,1.8022357046111,22.5122784616842,0.730113497983106
"435",435,19.2079409757763,0.958080325804934,-6.41878980677575,0.723475017585395,27.792930870458,0.471499934337015
"436",436,22.8061681880302,0.953790837403177,1.69284638948739,0.726728705475019,33.1477941682655,0.47281611996944
"437",437,6.62585657584662,0.312452132989263,-0.788707686588168,2.21841078160847,29.3977433304991,0.7772805385565
"438",438,15.6898858539551,0.974110396900478,2.65545953530818,0.711569430698482,22.328886289646,0.466641294853049
"439",439,8.44966304051556,0.826919468028572,2.1999862510711,0.838228155653962,14.1654909326976,0.515069736403089
"440",440,9.65081780930927,0.60212558235447,5.0937116984278,1.15116713335706,22.2194085441876,0.609103279588728
"441",441,8.95133205999236,0.121568183125939,-1.6963607352227,5.70171538914816,102.075895519667,0.912308070949418
"442",442,9.97256962779504,0.242066877852092,-9.08988684881479,2.86345321883927,57.1119732016169,0.825954400877438
"443",443,18.6849536032858,0.115641285538934,8.0534478276968,5.99394219226817,223.993063526616,0.916582964207688
"444",444,22.9629077532831,0.850136237177043,-3.22519469540566,0.815336589887763,37.4449978029383,0.506828046702824
"445",445,14.3367153310092,0.90559507185763,6.55365034937859,0.765405203827032,21.9467930402824,0.488088309441137
"446",446,22.6323632741039,0.181419577004762,-1.80055553093553,3.82068568345163,172.94229268809,0.869196276115712
"447",447,11.0104458201676,0.890872596935374,-5.30009613372386,0.778054216668456,17.133447595562,0.492937278620207
"448",448,13.0030063420625,0.78546162191498,7.08291699644178,0.882471098804332,22.9495545888792,0.530407670412187
"449",449,19.2227649545054,0.351301208760942,5.74376178439707,1.97308509983416,75.8563022186977,0.751487805784093
"450",450,18.6310165261436,0.601579672353606,-4.8761379532516,1.15221177246248,42.9337531487312,0.609367089567045
"451",451,21.0843791539505,0.434954189745438,1.58290433697402,1.59360961890175,67.2005388566141,0.699200648301494
"452",452,13.5711343163646,0.286013867785518,-9.39500792883337,2.42347402916748,65.7785831241065,0.795304657249611
"453",453,16.5274963670659,0.349350250599103,1.39337686356157,1.98410385958293,65.5845386622767,0.752761755591012
"454",454,23.6163843196,0.293418206983461,5.87233424652368,2.36231823405224,111.578830601153,0.790221730857341
"455",455,7.00208581201257,0.552556725282436,9.68450030311942,1.25443623947505,17.5673403890052,0.633843455553704
"456",456,16.2397792478334,0.349809754074732,2.90337145794183,1.98149757828612,64.3581665029661,0.752461494794544
"457",457,7.32052553823585,0.615522399778482,8.54573349002749,1.12611203233123,16.4874637831909,0.602688318800197
"458",458,17.9489498692297,0.93950577356481,-0.611220151185989,0.737778521498495,26.4846993939418,0.477249164533905
"459",459,8.71842035228655,0.235986846246887,9.69557823147625,2.9372280344591,51.2159773498697,0.830249870662445
"460",460,8.25639323692164,0.448451045393362,-4.31757426820695,1.54564737373273,25.5229450463052,0.691211288829086
"461",461,20.1724833279008,0.12921698555905,-6.98645734228194,5.36421104053066,216.418915564892,0.906791690414007
"462",462,23.7604459447786,0.141281215117728,0.208835699595511,4.90615245616591,233.144740463146,0.898092727920106
"463",463,12.760229276913,0.933811674118328,-6.27839649561793,0.742277270429704,18.9432563154484,0.479037840663412
"464",464,19.5888635146056,0.224383281476523,-7.69212401472032,3.08912132846435,121.02475216669,0.838477381709505
"465",465,12.4349842943021,0.886736960042729,-3.56379471719265,0.781682970028164,19.4404309108473,0.494315422339664
"466",466,7.29303923736223,0.979944555434402,-0.405166675336659,0.707333059524657,10.3172155139936,0.464896165580092
"467",467,15.4651460775816,0.896608910370351,9.16192126460373,0.773076390991514,23.9114786316266,0.491037432849424
"468",468,14.6251515764579,0.98801846913714,-2.45628551580012,0.701552857777332,20.5206337677813,0.462501150386682
"469",469,18.0916937992314,0.989201776773806,-1.5321863302961,0.70071364289355,25.3541933363482,0.462152080996168
"470",470,24.0250120831042,0.297510744758636,-9.02333312202245,2.32982234346622,111.948019906524,0.787423668565999
"471",471,8.9833970685386,0.325203309594799,-2.42400214076042,2.13142720295068,38.294913773581,0.768718830878939
"472",472,6.78896437256456,0.458860471850876,-0.567090143449605,1.51058376801131,20.5105987656063,0.68513638713008
"473",473,12.4758032932531,0.45012280194143,4.37256831675768,1.53990683780143,38.4231495966921,0.690230553008321
"474",474,20.9411326141125,0.75937043392916,6.65564922615886,0.912791899170264,38.2297924192242,0.540488665765199
"475",475,19.8384329806856,0.98038777266262,6.36059283278883,0.707013285852635,28.0520713756836,0.464764088701373
"476",476,21.3424478221169,0.494772315221927,7.29895963333547,1.40094172457697,59.7990513172209,0.664759659278327
"477",477,18.7062508134241,0.493994514002463,4.76551445201039,1.40314752676887,52.4952591279483,0.665191464331419
"478",478,9.54629956582066,0.343511403228545,8.10432687401772,2.01782873594674,38.5255951717377,0.756588374846119
"479",479,23.9786682641993,0.904309186909035,-9.09737071488053,0.766493573872837,36.7589902690746,0.488508307002325
"480",480,10.3630563842278,0.339541273510015,-3.419294715859,2.04142245622902,42.3107520358605,0.75920207913206
"481",481,18.5664400276386,0.34919564262323,-2.27518108207732,1.98498233068683,73.7081107972388,0.752862812776735
"482",482,10.4307358930444,0.580809066930524,2.78647309634835,1.19341659768349,24.8964266816242,0.619546231989716
"483",483,7.91892357193388,0.380082989760612,0.964239123277366,1.82367324829904,28.883058146921,0.732973049613975
"484",484,10.2671352027737,0.491313429419573,-3.85169403161854,1.41080446626263,28.9698403995909,0.666683121394889
"485",485,17.9765393818011,0.94232967110943,-2.65880378428847,0.735567606338751,26.4459200866515,0.476366703513378
"486",486,14.7691894911336,0.843354273358488,3.25629212893546,0.821893245171601,24.2773941588441,0.509210547046462
"487",487,18.5561510722755,0.821234911588399,6.22530355583876,0.844030338675311,31.3239089480858,0.517125008133286
"488",488,9.95180513758015,0.294125559773593,8.2237066840753,2.35663701275572,46.9055846619079,0.789737526270207
"489",489,21.3486505173811,0.39972750451356,-2.63926823157817,1.73404925288655,74.0392229596016,0.720646993595259
"490",490,10.9715510350406,0.454154927987679,-7.81795299611986,1.52623507495827,33.4903320327475,0.687873142733147
"491",491,9.26572362052943,0.517541728158394,7.31414769776165,1.3393068478293,24.8192941901375,0.652304573833533
"492",492,11.9718440886002,0.324472129778067,-8.48889351356775,2.1362302550732,51.1492311021743,0.7692073280891
"493",493,14.0795945936798,0.139577699748087,0.857817074283957,4.9660309763734,139.839405773987,0.899320864776809
"494",494,6.51927793035894,0.946361268257589,0.194853832945228,0.732434012051387,9.54988178042172,0.475112094001531
"495",495,20.5446812892994,0.336715044119933,4.55996190197766,2.05855720635118,84.5848034405512,0.761068446444648
"496",496,21.1284138530502,0.531140980488235,-5.42213726323098,1.30501544038796,55.1458126182747,0.645035722088563
"497",497,17.1169936399216,0.731098355413672,7.69862812012434,0.948090192553842,32.4569075920324,0.551804775321685
"498",498,10.3979318191173,0.425465490834356,0.015483652241528,1.62915017902076,33.8795849691212,0.704893289686482
"499",499,23.3887954725739,0.880843011717095,6.1691681900993,0.786913412877898,36.8099137368525,0.49629181822883
"500",500,10.9706029699769,0.794089459765753,4.17437071911991,0.872882988227064,19.1521054061722,0.527148114446258
"501",501,24.6344272305418,0.126018217034229,-7.96319081448019,5.50037285777241,270.997069811283,0.909098588723739
"502",502,24.1600079221673,0.483638742621727,-5.25566325522959,1.4331920077422,69.2518605220766,0.670980693909453
"503",503,8.2029342494225,0.871819511784848,6.90896080806851,0.79505811832645,13.0436189382029,0.499345977285128
"504",504,22.8856193033816,0.304566695808999,-9.98922832775861,2.27584693302985,104.16833300418,0.78261923826564
"505",505,23.5914865639503,0.95494384299304,-8.83144433610141,0.725851248370211,34.2478199467048,0.472461658659349
"506",506,6.53948845385757,0.899310801561034,-9.88994755782187,0.770753758719201,10.0806706118231,0.490147255593238
"507",507,13.9365647477473,0.656389641907114,1.77220879588276,1.05599957145276,29.4340128022898,0.583804677970021
"508",508,10.568764204106,0.751235085905309,7.51861916854978,0.922676793942123,19.5031069435496,0.543702328628531
"509",509,22.5036959267331,0.850329257529228,3.47873040940613,0.815151512690506,36.6878435516073,0.506760537189942
"510",510,14.3713488200477,0.373805342843903,6.29688082728535,1.85429982163042,53.2975791072057,0.736965898402333
"511",511,20.4115204465819,0.912803413451382,5.40895892772824,0.75936085508171,30.9994192396685,0.485746235257644
"512",512,22.6025314043723,0.90484792493445,-0.968942763283849,0.766037210739207,34.6287602253013,0.488332262256698
"513",513,7.26839810590618,0.800571173125743,2.12108702398837,0.865815812295149,12.5861880202994,0.524723039224148
"514",514,7.8340367934884,0.957243052467891,-7.09753211122006,0.724107820655294,11.3453746189325,0.471756305585389
"515",515,20.9845137112911,0.766913633811938,1.32951622828841,0.903813871602025,37.9321891621755,0.53753908912642
"516",516,20.200652253979,0.524349227025869,8.1676707463339,1.32191895178621,53.4072501059554,0.648650137783314
"517",517,12.9031253420918,0.248420016589272,0.462758750654757,2.79022274483609,72.0051876179508,0.821478568964167
"518",518,15.8915649970027,0.146920330327136,1.17976920679212,4.71784387508909,149.947845173378,0.894027843812632
"519",519,15.2441697286948,0.870910232870411,-6.03700163774192,0.795888203397747,24.2653097153225,0.499655656354568
"520",520,17.0976101133036,0.496639982621488,-8.54130247142166,1.39567333443676,47.725357035468,0.663724518766675
"521",521,8.45731147027005,0.862825415149836,7.37759256269783,0.803345808305352,13.5882914383484,0.502424748090808
"522",522,15.8874044532318,0.988819991980772,4.3078641127795,0.700984189419002,22.2736386652411,0.462264651451694
"523",523,20.9238414267962,0.589931997189154,1.67162980418652,1.17496115461202,49.1694017634946,0.615041133673537
